wavelength_nm,detector_V
1611.7030,0.142348
1611.7040,0.152831
1611.7050,0.148402
1611.7060,0.154310
1611.7070,0.148719
1611.7080,0.156279
1611.7090,0.158754
1611.7100,0.155503
1611.7110,0.158053
1611.7120,0.147189
1611.7130,0.161979
1611.7140,0.153775
1611.7150,0.152512
1611.7160,0.160238
1611.7170,0.157239
1611.7180,0.156304
1611.7190,0.154477
1611.7200,0.157143
1611.7210,0.159184
1611.7220,0.157606
1611.7230,0.161129
1611.7240,0.168628
1611.7250,0.160709
1611.7260,0.172177
1611.7270,0.161912
1611.7280,0.161678
1611.7290,0.167757
1611.7300,0.168028
1611.7310,0.171729
1611.7320,0.160474
1611.7330,0.169665
1611.7340,0.169065
1611.7350,0.170046
1611.7360,0.178412
1611.7370,0.162943
1611.7380,0.161194
1611.7390,0.177786
1611.7400,0.170952
1611.7410,0.168881
1611.7420,0.167768
1611.7430,0.180060
1611.7440,0.174783
1611.7450,0.161833
1611.7460,0.169117
1611.7470,0.174219
1611.7480,0.180048
1611.7490,0.164798
1611.7500,0.177484
1611.7510,0.175174
1611.7520,0.178364
1611.7530,0.177863
1611.7540,0.187477
1611.7550,0.182013
1611.7560,0.174907
1611.7570,0.195071
1611.7580,0.174920
1611.7590,0.179429
1611.7600,0.176776
1611.7610,0.177426
1611.7620,0.183058
1611.7630,0.170672
1611.7640,0.184069
1611.7650,0.180055
1611.7660,0.177791
1611.7670,0.176224
1611.7680,0.183726
1611.7690,0.178302
1611.7700,0.182324
1611.7710,0.183484
1611.7720,0.181363
1611.7730,0.186506
1611.7740,0.180876
1611.7750,0.190380
1611.7760,0.186508
1611.7770,0.174957
1611.7780,0.182091
1611.7790,0.174229
1611.7800,0.184208
1611.7810,0.178488
1611.7820,0.176098
1611.7830,0.180020
1611.7840,0.176883
1611.7850,0.178281
1611.7860,0.171875
1611.7870,0.174275
1611.7880,0.178602
1611.7890,0.181216
1611.7900,0.179420
1611.7910,0.189539
1611.7920,0.174162
1611.7930,0.172424
1611.7940,0.176218
1611.7950,0.181263
1611.7960,0.177294
1611.7970,0.174526
1611.7980,0.173549
1611.7990,0.163333
1611.8000,0.164332
1611.8010,0.170848
1611.8020,0.168288
1611.8030,0.168626
1611.8040,0.168873
1611.8050,0.185378
1611.8060,0.172122
1611.8070,0.177362
1611.8080,0.169098
1611.8090,0.162175
1611.8100,0.162153
1611.8110,0.167425
1611.8120,0.166525
1611.8130,0.167929
1611.8140,0.166223
1611.8150,0.163524
1611.8160,0.161517
1611.8170,0.178788
1611.8180,0.167140
1611.8190,0.159780
1611.8200,0.165754
1611.8210,0.158218
1611.8220,0.170740
1611.8230,0.168924
1611.8240,0.161372
1611.8250,0.163540
1611.8260,0.159325
1611.8270,0.157996
1611.8280,0.150816
1611.8290,0.162336
1611.8300,0.155571
1611.8310,0.157031
1611.8320,0.157625
1611.8330,0.165730
1611.8340,0.163180
1611.8350,0.161476
1611.8360,0.164368
1611.8370,0.151532
1611.8380,0.161150
1611.8390,0.162640
1611.8400,0.164931
1611.8410,0.158092
1611.8420,0.154562
1611.8430,0.164044
1611.8440,0.161813
1611.8450,0.157699
1611.8460,0.156454
1611.8470,0.157704
1611.8480,0.158265
1611.8490,0.165426
1611.8500,0.159351
1611.8510,0.160966
1611.8520,0.166371
1611.8530,0.161072
1611.8540,0.165575
1611.8550,0.160852
1611.8560,0.161337
1611.8570,0.167459
1611.8580,0.155960
1611.8590,0.165245
1611.8600,0.163940
1611.8610,0.153326
1611.8620,0.159608
1611.8630,0.162734
1611.8640,0.164504
1611.8650,0.160595
1611.8660,0.171335
1611.8670,0.161692
1611.8680,0.163692
1611.8690,0.161715
1611.8700,0.167477
1611.8710,0.162246
1611.8720,0.170345
1611.8730,0.167516
1611.8740,0.171615
1611.8750,0.167951
1611.8760,0.168973
1611.8770,0.171269
1611.8780,0.181284
1611.8790,0.173431
1611.8800,0.172341
1611.8810,0.169049
1611.8820,0.174084
1611.8830,0.169446
1611.8840,0.163094
1611.8850,0.182260
1611.8860,0.169013
1611.8870,0.173352
1611.8880,0.181801
1611.8890,0.174246
1611.8900,0.182643
1611.8910,0.185765
1611.8920,0.178543
1611.8930,0.191260
1611.8940,0.171029
1611.8950,0.179539
1611.8960,0.183858
1611.8970,0.182196
1611.8980,0.190938
1611.8990,0.187568
1611.9000,0.186558
1611.9010,0.181093
1611.9020,0.198045
1611.9030,0.181585
1611.9040,0.174478
1611.9050,0.177900
1611.9060,0.189817
1611.9070,0.183111
1611.9080,0.178817
1611.9090,0.197938
1611.9100,0.188451
1611.9110,0.192745
1611.9120,0.201541
1611.9130,0.188517
1611.9140,0.200284
1611.9150,0.192347
1611.9160,0.198675
1611.9170,0.193511
1611.9180,0.184775
1611.9190,0.193827
1611.9200,0.192713
1611.9210,0.205017
1611.9220,0.196621
1611.9230,0.193396
1611.9240,0.197613
1611.9250,0.183312
1611.9260,0.198117
1611.9270,0.196744
1611.9280,0.183164
1611.9290,0.193203
1611.9300,0.194087
1611.9310,0.188788
1611.9320,0.191264
1611.9330,0.195405
1611.9340,0.194040
1611.9350,0.190047
1611.9360,0.194590
1611.9370,0.183850
1611.9380,0.194366
1611.9390,0.195842
1611.9400,0.208197
1611.9410,0.200508
1611.9420,0.189902
1611.9430,0.197776
1611.9440,0.184505
1611.9450,0.191988
1611.9460,0.187844
1611.9470,0.190345
1611.9480,0.197513
1611.9490,0.192220
1611.9500,0.182071
1611.9510,0.198225
1611.9520,0.186519
1611.9530,0.191240
1611.9540,0.175664
1611.9550,0.185625
1611.9560,0.183880
1611.9570,0.186239
1611.9580,0.187957
1611.9590,0.183882
1611.9600,0.188674
1611.9610,0.186809
1611.9620,0.187812
1611.9630,0.180323
1611.9640,0.190530
1611.9650,0.191485
1611.9660,0.190596
1611.9670,0.182889
1611.9680,0.177434
1611.9690,0.178376
1611.9700,0.182873
1611.9710,0.191148
1611.9720,0.174299
1611.9730,0.170646
1611.9740,0.184286
1611.9750,0.183070
1611.9760,0.181895
1611.9770,0.174284
1611.9780,0.178365
1611.9790,0.179217
1611.9800,0.181234
1611.9810,0.175131
1611.9820,0.177280
1611.9830,0.184196
1611.9840,0.181948
1611.9850,0.177766
1611.9860,0.171077
1611.9870,0.183046
1611.9880,0.178809
1611.9890,0.175464
1611.9900,0.177351
1611.9910,0.168562
1611.9920,0.169758
1611.9930,0.175103
1611.9940,0.174666
1611.9950,0.173161
1611.9960,0.172502
1611.9970,0.175609
1611.9980,0.168531
1611.9990,0.169201
1612.0000,0.171306
1612.0010,0.172886
1612.0020,0.164513
1612.0030,0.172115
1612.0040,0.178078
1612.0050,0.180084
1612.0060,0.181618
1612.0070,0.177506
1612.0080,0.167479
1612.0090,0.165331
1612.0100,0.166046
1612.0110,0.171660
1612.0120,0.166511
1612.0130,0.172397
1612.0140,0.178081
1612.0150,0.172460
1612.0160,0.167746
1612.0170,0.165436
1612.0180,0.171623
1612.0190,0.171888
1612.0200,0.164562
1612.0210,0.177515
1612.0220,0.187179
1612.0230,0.176835
1612.0240,0.179810
1612.0250,0.171276
1612.0260,0.178592
1612.0270,0.180304
1612.0280,0.169030
1612.0290,0.176605
1612.0300,0.173754
1612.0310,0.180813
1612.0320,0.176604
1612.0330,0.178169
1612.0340,0.180610
1612.0350,0.169217
1612.0360,0.176743
1612.0370,0.179995
1612.0380,0.180093
1612.0390,0.170508
1612.0400,0.179799
1612.0410,0.181390
1612.0420,0.178794
1612.0430,0.179658
1612.0440,0.181116
1612.0450,0.187317
1612.0460,0.186714
1612.0470,0.184906
1612.0480,0.186042
1612.0490,0.187089
1612.0500,0.186677
1612.0510,0.184307
1612.0520,0.187572
1612.0530,0.188180
1612.0540,0.187297
1612.0550,0.194221
1612.0560,0.190705
1612.0570,0.188391
1612.0580,0.194817
1612.0590,0.188381
1612.0600,0.197184
1612.0610,0.179689
1612.0620,0.195618
1612.0630,0.191746
1612.0640,0.193335
1612.0650,0.200438
1612.0660,0.205039
1612.0670,0.195206
1612.0680,0.194780
1612.0690,0.199978
1612.0700,0.209273
1612.0710,0.196067
1612.0720,0.194279
1612.0730,0.201728
1612.0740,0.191360
1612.0750,0.193437
1612.0760,0.188341
1612.0770,0.196048
1612.0780,0.202409
1612.0790,0.184841
1612.0800,0.190749
1612.0810,0.191402
1612.0820,0.202978
1612.0830,0.205036
1612.0840,0.204014
1612.0850,0.201398
1612.0860,0.195472
1612.0870,0.200156
1612.0880,0.204266
1612.0890,0.194878
1612.0900,0.200323
1612.0910,0.215517
1612.0920,0.206625
1612.0930,0.191011
1612.0940,0.199402
1612.0950,0.203315
1612.0960,0.202326
1612.0970,0.197077
1612.0980,0.201312
1612.0990,0.195175
1612.1000,0.183576
1612.1010,0.190173
1612.1020,0.201895
1612.1030,0.202831
1612.1040,0.197683
1612.1050,0.199304
1612.1060,0.201178
1612.1070,0.204218
1612.1080,0.201529
1612.1090,0.198436
1612.1100,0.195778
1612.1110,0.194364
1612.1120,0.197650
1612.1130,0.181544
1612.1140,0.203598
1612.1150,0.193485
1612.1160,0.188450
1612.1170,0.191715
1612.1180,0.186816
1612.1190,0.191099
1612.1200,0.200907
1612.1210,0.188050
1612.1220,0.184991
1612.1230,0.176397
1612.1240,0.188798
1612.1250,0.183053
1612.1260,0.189247
1612.1270,0.193503
1612.1280,0.186288
1612.1290,0.185321
1612.1300,0.188109
1612.1310,0.176499
1612.1320,0.179315
1612.1330,0.178691
1612.1340,0.183318
1612.1350,0.187368
1612.1360,0.188825
1612.1370,0.179795
1612.1380,0.180536
1612.1390,0.172045
1612.1400,0.184171
1612.1410,0.179274
1612.1420,0.174456
1612.1430,0.174934
1612.1440,0.183535
1612.1450,0.174680
1612.1460,0.179229
1612.1470,0.175697
1612.1480,0.176165
1612.1490,0.178045
1612.1500,0.177357
1612.1510,0.172004
1612.1520,0.175192
1612.1530,0.174482
1612.1540,0.174883
1612.1550,0.187155
1612.1560,0.168084
1612.1570,0.174331
1612.1580,0.172273
1612.1590,0.169059
1612.1600,0.172019
1612.1610,0.176129
1612.1620,0.171672
1612.1630,0.179191
1612.1640,0.168409
1612.1650,0.174274
1612.1660,0.170671
1612.1670,0.172422
1612.1680,0.178206
1612.1690,0.174154
1612.1700,0.169779
1612.1710,0.162929
1612.1720,0.167957
1612.1730,0.174918
1612.1740,0.169179
1612.1750,0.175308
1612.1760,0.175975
1612.1770,0.173958
1612.1780,0.168153
1612.1790,0.174097
1612.1800,0.171183
1612.1810,0.162423
1612.1820,0.176188
1612.1830,0.173000
1612.1840,0.166121
1612.1850,0.171741
1612.1860,0.173611
1612.1870,0.177277
1612.1880,0.164022
1612.1890,0.173635
1612.1900,0.179016
1612.1910,0.170594
1612.1920,0.178290
1612.1930,0.172508
1612.1940,0.176309
1612.1950,0.173531
1612.1960,0.173138
1612.1970,0.172247
1612.1980,0.178858
1612.1990,0.174230
1612.2000,0.176514
1612.2010,0.187730
1612.2020,0.177739
1612.2030,0.174096
1612.2040,0.188018
1612.2050,0.164614
1612.2060,0.181700
1612.2070,0.188326
1612.2080,0.178701
1612.2090,0.177922
1612.2100,0.183873
1612.2110,0.181277
1612.2120,0.180567
1612.2130,0.184866
1612.2140,0.185270
1612.2150,0.189248
1612.2160,0.188336
1612.2170,0.190226
1612.2180,0.182377
1612.2190,0.181622
1612.2200,0.180119
1612.2210,0.182130
1612.2220,0.181715
1612.2230,0.169722
1612.2240,0.187838
1612.2250,0.185079
1612.2260,0.184522
1612.2270,0.188617
1612.2280,0.185899
1612.2290,0.190148
1612.2300,0.190618
1612.2310,0.181124
1612.2320,0.181855
1612.2330,0.180527
1612.2340,0.187763
1612.2350,0.182008
1612.2360,0.186037
1612.2370,0.188897
1612.2380,0.181308
1612.2390,0.187697
1612.2400,0.186909
1612.2410,0.189416
1612.2420,0.200723
1612.2430,0.187666
1612.2440,0.188683
1612.2450,0.186481
1612.2460,0.183848
1612.2470,0.187853
1612.2480,0.191236
1612.2490,0.204629
1612.2500,0.185229
1612.2510,0.180253
1612.2520,0.192729
1612.2530,0.190022
1612.2540,0.181266
1612.2550,0.187152
1612.2560,0.188435
1612.2570,0.193093
1612.2580,0.189259
1612.2590,0.183943
1612.2600,0.181346
1612.2610,0.189584
1612.2620,0.190790
1612.2630,0.181510
1612.2640,0.185867
1612.2650,0.182579
1612.2660,0.180341
1612.2670,0.188831
1612.2680,0.188545
1612.2690,0.192375
1612.2700,0.193000
1612.2710,0.181551
1612.2720,0.181025
1612.2730,0.181545
1612.2740,0.182039
1612.2750,0.183099
1612.2760,0.179866
1612.2770,0.183603
1612.2780,0.189189
1612.2790,0.173548
1612.2800,0.175823
1612.2810,0.180368
1612.2820,0.181241
1612.2830,0.178915
1612.2840,0.171897
1612.2850,0.173036
1612.2860,0.168562
1612.2870,0.177404
1612.2880,0.169916
1612.2890,0.165273
1612.2900,0.181319
1612.2910,0.169753
1612.2920,0.172190
1612.2930,0.166364
1612.2940,0.176195
1612.2950,0.175525
1612.2960,0.178455
1612.2970,0.168191
1612.2980,0.168192
1612.2990,0.165239
1612.3000,0.170295
1612.3010,0.162094
1612.3020,0.167203
1612.3030,0.160985
1612.3040,0.160574
1612.3050,0.169536
1612.3060,0.163753
1612.3070,0.168506
1612.3080,0.152635
1612.3090,0.161680
1612.3100,0.147072
1612.3110,0.166158
1612.3120,0.155670
1612.3130,0.156385
1612.3140,0.152983
1612.3150,0.149515
1612.3160,0.156595
1612.3170,0.162132
1612.3180,0.158425
1612.3190,0.155478
1612.3200,0.145030
1612.3210,0.151901
1612.3220,0.152849
1612.3230,0.158046
1612.3240,0.158818
1612.3250,0.158751
1612.3260,0.153070
1612.3270,0.158254
1612.3280,0.154374
1612.3290,0.161978
1612.3300,0.147516
1612.3310,0.152853
1612.3320,0.155939
1612.3330,0.149980
1612.3340,0.153237
1612.3350,0.158914
1612.3360,0.151153
1612.3370,0.145504
1612.3380,0.151988
1612.3390,0.151877
1612.3400,0.151822
1612.3410,0.143409
1612.3420,0.154774
1612.3430,0.148069
1612.3440,0.155332
1612.3450,0.159049
1612.3460,0.164401
1612.3470,0.145942
1612.3480,0.148702
1612.3490,0.154207
1612.3500,0.157254
1612.3510,0.152126
1612.3520,0.154999
1612.3530,0.146538
1612.3540,0.144006
1612.3550,0.157334
1612.3560,0.154812
1612.3570,0.156308
1612.3580,0.150490
1612.3590,0.147579
1612.3600,0.152377
1612.3610,0.142162
1612.3620,0.150842
1612.3630,0.157459
1612.3640,0.163329
1612.3650,0.151852
1612.3660,0.164508
1612.3670,0.151098
1612.3680,0.155292
1612.3690,0.156197
1612.3700,0.160324
1612.3710,0.151876
1612.3720,0.148311
1612.3730,0.151051
1612.3740,0.157954
1612.3750,0.155800
1612.3760,0.153427
1612.3770,0.161752
1612.3780,0.163463
1612.3790,0.154228
1612.3800,0.152268
1612.3810,0.150874
1612.3820,0.159361
1612.3830,0.153783
1612.3840,0.155727
1612.3850,0.166432
1612.3860,0.161067
1612.3870,0.155572
1612.3880,0.156127
1612.3890,0.159379
1612.3900,0.155204
1612.3910,0.162165
1612.3920,0.164702
1612.3930,0.157994
1612.3940,0.157717
1612.3950,0.162534
1612.3960,0.158747
1612.3970,0.160291
1612.3980,0.150469
1612.3990,0.159072
1612.4000,0.158804
1612.4010,0.164117
1612.4020,0.157985
1612.4030,0.155641
1612.4040,0.159606
1612.4050,0.158076
1612.4060,0.163769
1612.4070,0.157437
1612.4080,0.157708
1612.4090,0.157774
1612.4100,0.160821
1612.4110,0.157340
1612.4120,0.152158
1612.4130,0.156261
1612.4140,0.154313
1612.4150,0.153606
1612.4160,0.153637
1612.4170,0.167742
1612.4180,0.159579
1612.4190,0.160468
1612.4200,0.158498
1612.4210,0.159560
1612.4220,0.160858
1612.4230,0.166967
1612.4240,0.159574
1612.4250,0.155738
1612.4260,0.156638
1612.4270,0.150923
1612.4280,0.162701
1612.4290,0.157894
1612.4300,0.165600
1612.4310,0.152221
1612.4320,0.156718
1612.4330,0.153065
1612.4340,0.153784
1612.4350,0.152017
1612.4360,0.152644
1612.4370,0.156266
1612.4380,0.152159
1612.4390,0.152489
1612.4400,0.153612
1612.4410,0.156355
1612.4420,0.147652
1612.4430,0.145720
1612.4440,0.146937
1612.4450,0.153172
1612.4460,0.148822
1612.4470,0.148066
1612.4480,0.146990
1612.4490,0.142386
1612.4500,0.148547
1612.4510,0.143676
1612.4520,0.145790
1612.4530,0.138955
1612.4540,0.151336
1612.4550,0.146872
1612.4560,0.150716
1612.4570,0.135951
1612.4580,0.137125
1612.4590,0.143820
1612.4600,0.136836
1612.4610,0.133747
1612.4620,0.143242
1612.4630,0.140450
1612.4640,0.137699
1612.4650,0.143330
1612.4660,0.130918
1612.4670,0.129453
1612.4680,0.138768
1612.4690,0.133729
1612.4700,0.131359
1612.4710,0.128501
1612.4720,0.127483
1612.4730,0.134262
1612.4740,0.125894
1612.4750,0.140488
1612.4760,0.122509
1612.4770,0.132829
1612.4780,0.129377
1612.4790,0.126835
1612.4800,0.136043
1612.4810,0.121275
1612.4820,0.125837
1612.4830,0.128440
1612.4840,0.125547
1612.4850,0.127201
1612.4860,0.130725
1612.4870,0.132480
1612.4880,0.129263
1612.4890,0.124924
1612.4900,0.127342
1612.4910,0.124050
1612.4920,0.121108
1612.4930,0.121630
1612.4940,0.122201
1612.4950,0.123860
1612.4960,0.130298
1612.4970,0.121506
1612.4980,0.118052
1612.4990,0.132420
1612.5000,0.124832
1612.5010,0.127217
1612.5020,0.129206
1612.5030,0.129081
1612.5040,0.126023
1612.5050,0.121223
1612.5060,0.117730
1612.5070,0.113533
1612.5080,0.120642
1612.5090,0.126993
1612.5100,0.122092
1612.5110,0.127345
1612.5120,0.122818
1612.5130,0.118702
1612.5140,0.131013
1612.5150,0.127060
1612.5160,0.123892
1612.5170,0.125852
1612.5180,0.130790
1612.5190,0.123875
1612.5200,0.130542
1612.5210,0.121990
1612.5220,0.118489
1612.5230,0.119705
1612.5240,0.123971
1612.5250,0.116791
1612.5260,0.127045
1612.5270,0.120820
1612.5280,0.126379
1612.5290,0.121308
1612.5300,0.114870
1612.5310,0.120402
1612.5320,0.120426
1612.5330,0.120604
1612.5340,0.126867
1612.5350,0.124022
1612.5360,0.119139
1612.5370,0.122947
1612.5380,0.124204
1612.5390,0.131966
1612.5400,0.116662
1612.5410,0.125459
1612.5420,0.124442
1612.5430,0.126645
1612.5440,0.127394
1612.5450,0.122139
1612.5460,0.125156
1612.5470,0.125072
1612.5480,0.125566
1612.5490,0.126613
1612.5500,0.124490
1612.5510,0.126181
1612.5520,0.124894
1612.5530,0.141562
1612.5540,0.129779
1612.5550,0.120355
1612.5560,0.115761
1612.5570,0.128126
1612.5580,0.124541
1612.5590,0.128160
1612.5600,0.127461
1612.5610,0.129141
1612.5620,0.125535
1612.5630,0.130028
1612.5640,0.126105
1612.5650,0.129665
1612.5660,0.130286
1612.5670,0.119359
1612.5680,0.123155
1612.5690,0.121229
1612.5700,0.125468
1612.5710,0.127900
1612.5720,0.126355
1612.5730,0.128004
1612.5740,0.127480
1612.5750,0.125430
1612.5760,0.126343
1612.5770,0.124676
1612.5780,0.133434
1612.5790,0.125779
1612.5800,0.125046
1612.5810,0.122949
1612.5820,0.133549
1612.5830,0.117444
1612.5840,0.120394
1612.5850,0.132956
1612.5860,0.123302
1612.5870,0.127540
1612.5880,0.122156
1612.5890,0.123629
1612.5900,0.121168
1612.5910,0.117679
1612.5920,0.131145
1612.5930,0.120551
1612.5940,0.115508
1612.5950,0.122521
1612.5960,0.120778
1612.5970,0.115952
1612.5980,0.121324
1612.5990,0.125230
1612.6000,0.124018
1612.6010,0.110365
1612.6020,0.115170
1612.6030,0.118729
1612.6040,0.118996
1612.6050,0.120611
1612.6060,0.113669
1612.6070,0.115785
1612.6080,0.121356
1612.6090,0.115050
1612.6100,0.118708
1612.6110,0.114585
1612.6120,0.114758
1612.6130,0.113080
1612.6140,0.116211
1612.6150,0.110285
1612.6160,0.109239
1612.6170,0.113706
1612.6180,0.109315
1612.6190,0.112846
1612.6200,0.109209
1612.6210,0.116695
1612.6220,0.108835
1612.6230,0.112991
1612.6240,0.106544
1612.6250,0.108217
1612.6260,0.111732
1612.6270,0.100570
1612.6280,0.107532
1612.6290,0.103964
1612.6300,0.105256
1612.6310,0.111481
1612.6320,0.107560
1612.6330,0.107499
1612.6340,0.105480
1612.6350,0.098180
1612.6360,0.102780
1612.6370,0.103383
1612.6380,0.109380
1612.6390,0.098967
1612.6400,0.095865
1612.6410,0.103263
1612.6420,0.092632
1612.6430,0.101219
1612.6440,0.101111
1612.6450,0.103063
1612.6460,0.100062
1612.6470,0.104632
1612.6480,0.096090
1612.6490,0.097285
1612.6500,0.097532
1612.6510,0.097054
1612.6520,0.101932
1612.6530,0.094779
1612.6540,0.098292
1612.6550,0.099528
1612.6560,0.103888
1612.6570,0.098645
1612.6580,0.099387
1612.6590,0.096233
1612.6600,0.093914
1612.6610,0.091497
1612.6620,0.090727
1612.6630,0.093891
1612.6640,0.097672
1612.6650,0.095417
1612.6660,0.092169
1612.6670,0.098434
1612.6680,0.096873
1612.6690,0.090688
1612.6700,0.096438
1612.6710,0.096593
1612.6720,0.097168
1612.6730,0.092044
1612.6740,0.097903
1612.6750,0.092415
1612.6760,0.094090
1612.6770,0.086318
1612.6780,0.090200
1612.6790,0.092498
1612.6800,0.097479
1612.6810,0.095168
1612.6820,0.093244
1612.6830,0.092751
1612.6840,0.099161
1612.6850,0.099881
1612.6860,0.100344
1612.6870,0.092439
1612.6880,0.096565
1612.6890,0.094355
1612.6900,0.094604
1612.6910,0.092848
1612.6920,0.093161
1612.6930,0.092251
1612.6940,0.088178
1612.6950,0.093301
1612.6960,0.098409
1612.6970,0.096373
1612.6980,0.096169
1612.6990,0.083235
1612.7000,0.092326
1612.7010,0.093460
1612.7020,0.089195
1612.7030,0.090723
1612.7040,0.091202
1612.7050,0.089130
1612.7060,0.092195
1612.7070,0.091427
1612.7080,0.097909
1612.7090,0.095546
1612.7100,0.101194
1612.7110,0.093458
1612.7120,0.098419
1612.7130,0.091624
1612.7140,0.095374
1612.7150,0.093845
1612.7160,0.090526
1612.7170,0.100654
1612.7180,0.098205
1612.7190,0.097096
1612.7200,0.094784
1612.7210,0.089865
1612.7220,0.093399
1612.7230,0.092760
1612.7240,0.088238
1612.7250,0.099186
1612.7260,0.097223
1612.7270,0.092133
1612.7280,0.084731
1612.7290,0.095474
1612.7300,0.097659
1612.7310,0.092735
1612.7320,0.088940
1612.7330,0.094364
1612.7340,0.089275
1612.7350,0.087359
1612.7360,0.097795
1612.7370,0.092420
1612.7380,0.087888
1612.7390,0.094320
1612.7400,0.090147
1612.7410,0.085791
1612.7420,0.097746
1612.7430,0.089906
1612.7440,0.089976
1612.7450,0.090017
1612.7460,0.081901
1612.7470,0.096994
1612.7480,0.085732
1612.7490,0.095131
1612.7500,0.088583
1612.7510,0.086995
1612.7520,0.082201
1612.7530,0.085525
1612.7540,0.092448
1612.7550,0.085719
1612.7560,0.083074
1612.7570,0.079965
1612.7580,0.085854
1612.7590,0.086107
1612.7600,0.084414
1612.7610,0.091566
1612.7620,0.080794
1612.7630,0.090836
1612.7640,0.085646
1612.7650,0.078377
1612.7660,0.082263
1612.7670,0.084280
1612.7680,0.076738
1612.7690,0.076197
1612.7700,0.082237
1612.7710,0.075830
1612.7720,0.080183
1612.7730,0.086626
1612.7740,0.089033
1612.7750,0.082969
1612.7760,0.078159
1612.7770,0.083203
1612.7780,0.080683
1612.7790,0.074624
1612.7800,0.082018
1612.7810,0.072739
1612.7820,0.079211
1612.7830,0.077662
1612.7840,0.073583
1612.7850,0.075184
1612.7860,0.078172
1612.7870,0.075079
1612.7880,0.071880
1612.7890,0.070954
1612.7900,0.073154
1612.7910,0.070278
1612.7920,0.075320
1612.7930,0.073551
1612.7940,0.076585
1612.7950,0.067574
1612.7960,0.071835
1612.7970,0.070551
1612.7980,0.075109
1612.7990,0.070140
1612.8000,0.075497
1612.8010,0.072071
1612.8020,0.069304
1612.8030,0.068902
1612.8040,0.065770
1612.8050,0.068482
1612.8060,0.070462
1612.8070,0.070122
1612.8080,0.067171
1612.8090,0.068870
1612.8100,0.067219
1612.8110,0.072828
1612.8120,0.062029
1612.8130,0.064388
1612.8140,0.065398
1612.8150,0.067624
1612.8160,0.063910
1612.8170,0.063527
1612.8180,0.067856
1612.8190,0.061056
1612.8200,0.057306
1612.8210,0.063090
1612.8220,0.060077
1612.8230,0.062497
1612.8240,0.064671
1612.8250,0.054685
1612.8260,0.058291
1612.8270,0.058415
1612.8280,0.063736
1612.8290,0.061356
1612.8300,0.063053
1612.8310,0.058794
1612.8320,0.065620
1612.8330,0.065421
1612.8340,0.059177
1612.8350,0.055895
1612.8360,0.052711
1612.8370,0.061466
1612.8380,0.062209
1612.8390,0.063877
1612.8400,0.062380
1612.8410,0.065223
1612.8420,0.062207
1612.8430,0.056538
1612.8440,0.062877
1612.8450,0.055960
1612.8460,0.058600
1612.8470,0.054298
1612.8480,0.064300
1612.8490,0.058872
1612.8500,0.062650
1612.8510,0.063376
1612.8520,0.052777
1612.8530,0.061725
1612.8540,0.060397
1612.8550,0.063807
1612.8560,0.054465
1612.8570,0.061405
1612.8580,0.061672
1612.8590,0.054237
1612.8600,0.061618
1612.8610,0.062354
1612.8620,0.056602
1612.8630,0.057093
1612.8640,0.055936
1612.8650,0.056862
1612.8660,0.059765
1612.8670,0.057143
1612.8680,0.056352
1612.8690,0.054228
1612.8700,0.058051
1612.8710,0.053248
1612.8720,0.064006
1612.8730,0.055876
1612.8740,0.058163
1612.8750,0.057381
1612.8760,0.055469
1612.8770,0.058891
1612.8780,0.051962
1612.8790,0.054950
1612.8800,0.060433
1612.8810,0.052831
1612.8820,0.055003
1612.8830,0.058813
1612.8840,0.055460
1612.8850,0.056186
1612.8860,0.055003
1612.8870,0.052685
1612.8880,0.049784
1612.8890,0.051546
1612.8900,0.052581
1612.8910,0.056743
1612.8920,0.051807
1612.8930,0.050122
1612.8940,0.055740
1612.8950,0.054774
1612.8960,0.055272
1612.8970,0.057663
1612.8980,0.056885
1612.8990,0.053621
1612.9000,0.050735
1612.9010,0.054558
1612.9020,0.054323
1612.9030,0.052495
1612.9040,0.052607
1612.9050,0.054342
1612.9060,0.056741
1612.9070,0.052502
1612.9080,0.053508
1612.9090,0.044915
1612.9100,0.054177
1612.9110,0.050283
1612.9120,0.049397
1612.9130,0.050957
1612.9140,0.053648
1612.9150,0.047188
1612.9160,0.048105
1612.9170,0.048214
1612.9180,0.051116
1612.9190,0.049130
1612.9200,0.048246
1612.9210,0.047076
1612.9220,0.046795
1612.9230,0.046956
1612.9240,0.048863
1612.9250,0.047254
1612.9260,0.048176
1612.9270,0.048462
1612.9280,0.049479
1612.9290,0.040838
1612.9300,0.048392
1612.9310,0.046538
1612.9320,0.045224
1612.9330,0.046764
1612.9340,0.045539
1612.9350,0.040932
1612.9360,0.049638
1612.9370,0.043554
1612.9380,0.043956
1612.9390,0.041617
1612.9400,0.043356
1612.9410,0.039803
1612.9420,0.042342
1612.9430,0.042816
1612.9440,0.045072
1612.9450,0.043233
1612.9460,0.041095
1612.9470,0.038120
1612.9480,0.040192
1612.9490,0.041255
1612.9500,0.045231
1612.9510,0.042042
1612.9520,0.040354
1612.9530,0.038920
1612.9540,0.039417
1612.9550,0.040433
1612.9560,0.039190
1612.9570,0.040891
1612.9580,0.041000
1612.9590,0.041691
1612.9600,0.040924
1612.9610,0.037755
1612.9620,0.036772
1612.9630,0.040081
1612.9640,0.041711
1612.9650,0.037890
1612.9660,0.037623
1612.9670,0.037743
1612.9680,0.039113
1612.9690,0.039695
1612.9700,0.038414
1612.9710,0.039879
1612.9720,0.039875
1612.9730,0.038871
