wavelength_nm,transmission
1.558243999999450352e+03,9.394860952792243314e-01
1.558244999999450329e+03,9.426831063098488617e-01
1.558245999999450305e+03,9.373817690973315075e-01
1.558246999999450281e+03,9.423495477483075922e-01
1.558247999999450258e+03,9.406351239677518405e-01
1.558248999999450234e+03,9.417792913996281268e-01
1.558249999999450210e+03,9.386867302350759834e-01
1.558250999999450187e+03,9.420437120996533187e-01
1.558251999999450163e+03,9.326530302563026398e-01
1.558252999999450140e+03,9.386587277179215816e-01
1.558253999999450116e+03,9.413925936635945124e-01
1.558254999999450092e+03,9.397401229439105164e-01
1.558255999999450069e+03,9.429518113029398130e-01
1.558256999999450045e+03,9.379553144212602334e-01
1.558257999999450021e+03,9.364082828590357677e-01
1.558258999999449998e+03,9.320561993520739552e-01
1.558259999999449974e+03,9.375350298963186502e-01
1.558260999999449950e+03,9.407087933683589975e-01
1.558261999999449927e+03,9.416997264362870768e-01
1.558262999999449903e+03,9.330733499545805776e-01
1.558263999999449879e+03,9.433857937688855388e-01
1.558264999999449856e+03,9.348012120266514513e-01
1.558265999999449832e+03,9.382287058415549330e-01
1.558266999999449808e+03,9.364524370063925796e-01
1.558267999999449785e+03,9.404111072081199341e-01
1.558268999999449761e+03,9.391328126789549868e-01
1.558269999999449738e+03,9.414827951452435784e-01
1.558270999999449714e+03,9.461605474585663700e-01
1.558271999999449690e+03,9.403911479136756180e-01
1.558272999999449667e+03,9.365074294155125711e-01
1.558273999999449643e+03,9.406728349386388466e-01
1.558274999999449619e+03,9.466235275664427462e-01
1.558275999999449596e+03,9.414827442613377118e-01
1.558276999999449572e+03,9.426545711269834760e-01
1.558277999999449548e+03,9.325119052168056033e-01
1.558278999999449525e+03,9.404481405615545686e-01
1.558279999999449501e+03,9.378429711217588505e-01
1.558280999999449477e+03,9.362089594180547092e-01
1.558281999999449454e+03,9.388546070740733107e-01
1.558282999999449430e+03,9.393928305796785949e-01
1.558283999999449406e+03,9.364751460552527274e-01
1.558284999999449383e+03,9.397409884328685736e-01
1.558285999999449359e+03,9.383076054324644977e-01
1.558286999999449336e+03,9.418257304388950590e-01
1.558287999999449312e+03,9.399406960895563268e-01
1.558288999999449288e+03,9.405485125981166705e-01
1.558289999999449265e+03,9.429767941076406812e-01
1.558290999999449241e+03,9.412934893588813523e-01
1.558291999999449217e+03,9.390637526348999398e-01
1.558292999999449194e+03,9.307548152729890889e-01
1.558293999999449170e+03,9.411718524805831043e-01
1.558294999999449146e+03,9.354836732760766216e-01
1.558295999999449123e+03,9.388008416960812452e-01
1.558296999999449099e+03,9.406444079584959095e-01
1.558297999999449075e+03,9.445067636307133974e-01
1.558298999999449052e+03,9.465583667376792354e-01
1.558299999999449028e+03,9.355186308416790775e-01
1.558300999999449004e+03,9.339544813846766269e-01
1.558301999999448981e+03,9.405352308942281914e-01
1.558302999999448957e+03,9.402165029700967347e-01
1.558303999999448934e+03,9.344537185705388271e-01
1.558304999999448910e+03,9.392092405773473374e-01
1.558305999999448886e+03,9.416802472281435854e-01
1.558306999999448863e+03,9.343839077565010420e-01
1.558307999999448839e+03,9.353406045994385742e-01
1.558308999999448815e+03,9.367567382546566623e-01
1.558309999999448792e+03,9.384987691163463319e-01
1.558310999999448768e+03,9.421381285225394198e-01
1.558311999999448744e+03,9.380707524457484459e-01
1.558312999999448721e+03,9.396123753210052776e-01
1.558313999999448697e+03,9.483902524336812467e-01
1.558314999999448673e+03,9.355947332794863902e-01
1.558315999999448650e+03,9.368224343028528356e-01
1.558316999999448626e+03,9.421611970381633672e-01
1.558317999999448602e+03,9.434154481042662521e-01
1.558318999999448579e+03,9.411369127655573319e-01
1.558319999999448555e+03,9.467280135924831530e-01
1.558320999999448532e+03,9.407764012012768129e-01
1.558321999999448508e+03,9.316165969527416824e-01
1.558322999999448484e+03,9.399234287248954267e-01
1.558323999999448461e+03,9.372659458130799814e-01
1.558324999999448437e+03,9.450995616680021305e-01
1.558325999999448413e+03,9.434372453040016371e-01
1.558326999999448390e+03,9.332344203100182423e-01
1.558327999999448366e+03,9.450088900157939120e-01
1.558328999999448342e+03,9.433795231417905214e-01
1.558329999999448319e+03,9.383386377976182802e-01
1.558330999999448295e+03,9.393371529089642458e-01
1.558331999999448271e+03,9.452340627310631405e-01
1.558332999999448248e+03,9.317937408738961036e-01
1.558333999999448224e+03,9.414758144007275842e-01
1.558334999999448200e+03,9.440822946204402433e-01
1.558335999999448177e+03,9.393682374949664515e-01
1.558336999999448153e+03,9.423291622294637238e-01
1.558337999999448130e+03,9.401645742861218791e-01
1.558338999999448106e+03,9.366302320106534296e-01
1.558339999999448082e+03,9.365447017387754647e-01
1.558340999999448059e+03,9.426429713489056228e-01
1.558341999999448035e+03,9.372668595829229954e-01
1.558342999999448011e+03,9.337257946546132503e-01
1.558343999999447988e+03,9.403281447983420360e-01
1.558344999999447964e+03,9.378006556536849780e-01
1.558345999999447940e+03,9.350709798082520452e-01
1.558346999999447917e+03,9.401688326613875102e-01
1.558347999999447893e+03,9.429653801403273805e-01
1.558348999999447869e+03,9.399913033012720076e-01
1.558349999999447846e+03,9.356601690811395811e-01
1.558350999999447822e+03,9.418667757949875652e-01
1.558351999999447798e+03,9.440946156754308483e-01
1.558352999999447775e+03,9.488205549465510424e-01
1.558353999999447751e+03,9.457502220878571952e-01
1.558354999999447728e+03,9.359758395893305050e-01
1.558355999999447704e+03,9.434440307784409674e-01
1.558356999999447680e+03,9.410522216599442880e-01
1.558357999999447657e+03,9.354321549431093841e-01
1.558358999999447633e+03,9.411901574838764661e-01
1.558359999999447609e+03,9.477441079016565295e-01
1.558360999999447586e+03,9.448672818324910239e-01
1.558361999999447562e+03,9.360444490331091272e-01
1.558362999999447538e+03,9.401675397656020783e-01
1.558363999999447515e+03,9.420937906135709028e-01
1.558364999999447491e+03,9.332218998170538349e-01
1.558365999999447467e+03,9.333741838198150731e-01
1.558366999999447444e+03,9.407888662043789596e-01
1.558367999999447420e+03,9.408554742661711101e-01
1.558368999999447396e+03,9.328439168389067726e-01
1.558369999999447373e+03,9.417655044324563240e-01
1.558370999999447349e+03,9.445758781337463272e-01
1.558371999999447326e+03,9.393692368504347190e-01
1.558372999999447302e+03,9.404961060754054580e-01
1.558373999999447278e+03,9.425569203835689747e-01
1.558374999999447255e+03,9.420418043723188806e-01
1.558375999999447231e+03,9.336256101556293929e-01
1.558376999999447207e+03,9.366940274225366014e-01
1.558377999999447184e+03,9.387455095852098585e-01
1.558378999999447160e+03,9.369000253607834283e-01
1.558379999999447136e+03,9.462256168675111656e-01
1.558380999999447113e+03,9.429100550007779580e-01
1.558381999999447089e+03,9.359476570397797790e-01
1.558382999999447065e+03,9.395436220729204146e-01
1.558383999999447042e+03,9.449369391020290276e-01
1.558384999999447018e+03,9.378448174293242401e-01
1.558385999999446994e+03,9.438505138273499684e-01
1.558386999999446971e+03,9.459912995440814543e-01
1.558387999999446947e+03,9.453375459517884272e-01
1.558388999999446924e+03,9.412089989051245498e-01
1.558389999999446900e+03,9.455058814545901358e-01
1.558390999999446876e+03,9.384272274252090096e-01
1.558391999999446853e+03,9.504741017399672698e-01
1.558392999999446829e+03,9.415083703036967178e-01
1.558393999999446805e+03,9.451465433720479536e-01
1.558394999999446782e+03,9.391257246918059964e-01
1.558395999999446758e+03,9.425858104664722736e-01
1.558396999999446734e+03,9.427763972457887665e-01
1.558397999999446711e+03,9.369015983825735860e-01
1.558398999999446687e+03,9.367975481060279996e-01
1.558399999999446663e+03,9.398276985983157195e-01
1.558400999999446640e+03,9.450814249527490496e-01
1.558401999999446616e+03,9.333487688531144633e-01
1.558402999999446592e+03,9.392374658813646970e-01
1.558403999999446569e+03,9.459427352464964134e-01
1.558404999999446545e+03,9.357891078221761694e-01
1.558405999999446522e+03,9.457476073185901999e-01
1.558406999999446498e+03,9.362352106404282504e-01
1.558407999999446474e+03,9.370945925657333531e-01
1.558408999999446451e+03,9.401862469629281849e-01
1.558409999999446427e+03,9.482833439600569791e-01
1.558410999999446403e+03,9.382438510554771405e-01
1.558411999999446380e+03,9.338863993675163844e-01
1.558412999999446356e+03,9.352248755188878881e-01
1.558413999999446332e+03,9.445747801484898343e-01
1.558414999999446309e+03,9.354423923991400658e-01
1.558415999999446285e+03,9.456275764498159875e-01
1.558416999999446261e+03,9.411692444797089552e-01
1.558417999999446238e+03,9.407753577580573179e-01
1.558418999999446214e+03,9.421080195221236409e-01
1.558419999999446190e+03,9.377294794557909929e-01
1.558420999999446167e+03,9.414990051165404994e-01
1.558421999999446143e+03,9.361895804276504363e-01
1.558422999999446120e+03,9.463717894528805852e-01
1.558423999999446096e+03,9.368813964526850890e-01
1.558424999999446072e+03,9.427604498512561770e-01
1.558425999999446049e+03,9.368802743256969823e-01
1.558426999999446025e+03,9.389008036786721245e-01
1.558427999999446001e+03,9.395526386273945763e-01
1.558428999999445978e+03,9.529877016593917283e-01
1.558429999999445954e+03,9.410188665754958270e-01
1.558430999999445930e+03,9.378048711188456954e-01
1.558431999999445907e+03,9.393271054251048913e-01
1.558432999999445883e+03,9.351009733936541668e-01
1.558433999999445859e+03,9.404828537897855778e-01
1.558434999999445836e+03,9.485526761370297599e-01
1.558435999999445812e+03,9.425068177188813401e-01
1.558436999999445788e+03,9.447905916040064689e-01
1.558437999999445765e+03,9.375515395333828828e-01
1.558438999999445741e+03,9.403922697633032568e-01
1.558439999999445718e+03,9.420355713719228419e-01
1.558440999999445694e+03,9.383330539255829716e-01
1.558441999999445670e+03,9.428486266191665743e-01
1.558442999999445647e+03,9.437246297493199210e-01
1.558443999999445623e+03,9.434486226824080335e-01
1.558444999999445599e+03,9.406872097171879998e-01
1.558445999999445576e+03,9.456694983164244395e-01
1.558446999999445552e+03,9.402896915696178359e-01
1.558447999999445528e+03,9.399391842878792591e-01
1.558448999999445505e+03,9.471149274709221855e-01
1.558449999999445481e+03,9.369352081183035530e-01
1.558450999999445457e+03,9.345654973624233364e-01
1.558451999999445434e+03,9.379204053457682599e-01
1.558452999999445410e+03,9.429549337021088107e-01
1.558453999999445386e+03,9.465546232402805016e-01
1.558454999999445363e+03,9.387924761218926495e-01
1.558455999999445339e+03,9.487081889759867437e-01
1.558456999999445316e+03,9.415719148029763064e-01
1.558457999999445292e+03,9.410152914217998488e-01
1.558458999999445268e+03,9.380919389885484794e-01
1.558459999999445245e+03,9.493113918669556783e-01
1.558460999999445221e+03,9.409190930031181566e-01
1.558461999999445197e+03,9.362065713982469228e-01
1.558462999999445174e+03,9.513794708140403955e-01
1.558463999999445150e+03,9.431377467805672765e-01
1.558464999999445126e+03,9.447726560875991941e-01
1.558465999999445103e+03,9.483178406450083475e-01
1.558466999999445079e+03,9.440637131472208177e-01
1.558467999999445055e+03,9.455196808634919181e-01
1.558468999999445032e+03,9.418516818875509733e-01
1.558469999999445008e+03,9.445835664387810526e-01
1.558470999999444984e+03,9.415262592323574431e-01
1.558471999999444961e+03,9.415963008423734459e-01
1.558472999999444937e+03,9.421702563835082644e-01
1.558473999999444914e+03,9.401183744041765600e-01
1.558474999999444890e+03,9.437373894029223997e-01
1.558475999999444866e+03,9.437414992607643383e-01
1.558476999999444843e+03,9.450240228657947883e-01
1.558477999999444819e+03,9.443210178235419416e-01
1.558478999999444795e+03,9.497769966408042830e-01
1.558479999999444772e+03,9.460015734204719751e-01
1.558480999999444748e+03,9.409762742673881686e-01
1.558481999999444724e+03,9.436317925339008372e-01
1.558482999999444701e+03,9.474845209701133752e-01
1.558483999999444677e+03,9.380480550405118079e-01
1.558484999999444653e+03,9.499191315232653476e-01
1.558485999999444630e+03,9.387778204240589952e-01
1.558486999999444606e+03,9.454916907772042967e-01
1.558487999999444582e+03,9.419311992301936387e-01
1.558488999999444559e+03,9.417152733374404283e-01
1.558489999999444535e+03,9.367215540959846765e-01
1.558490999999444512e+03,9.455774057923298503e-01
1.558491999999444488e+03,9.368081696458104846e-01
1.558492999999444464e+03,9.362047155628103745e-01
1.558493999999444441e+03,9.466287997932730791e-01
1.558494999999444417e+03,9.491625984285031459e-01
1.558495999999444393e+03,9.393493783893180904e-01
1.558496999999444370e+03,9.460449808239370650e-01
1.558497999999444346e+03,9.452328288670814871e-01
1.558498999999444322e+03,9.416948252292621779e-01
1.558499999999444299e+03,9.474183411073283656e-01
1.558500999999444275e+03,9.414347554289427267e-01
1.558501999999444251e+03,9.441735482813462532e-01
1.558502999999444228e+03,9.371024966805585610e-01
1.558503999999444204e+03,9.372876191539775137e-01
1.558504999999444181e+03,9.468220759241424700e-01
1.558505999999444157e+03,9.443648722144024621e-01
1.558506999999444133e+03,9.416043760631596093e-01
1.558507999999444110e+03,9.498197334482216814e-01
1.558508999999444086e+03,9.497917612707663659e-01
1.558509999999444062e+03,9.439733133661495357e-01
1.558510999999444039e+03,9.364081605054221935e-01
1.558511999999444015e+03,9.417985214481561229e-01
1.558512999999443991e+03,9.389287232955180196e-01
1.558513999999443968e+03,9.426312349706249538e-01
1.558514999999443944e+03,9.385421186924550740e-01
1.558515999999443920e+03,9.375165271549648072e-01
1.558516999999443897e+03,9.332650980971869403e-01
1.558517999999443873e+03,9.429986972540238543e-01
1.558518999999443849e+03,9.331487291523511418e-01
1.558519999999443826e+03,9.410769292784353368e-01
1.558520999999443802e+03,9.451495867580046450e-01
1.558521999999443779e+03,9.394977197081888498e-01
1.558522999999443755e+03,9.380608886206323049e-01
1.558523999999443731e+03,9.421429116646088398e-01
1.558524999999443708e+03,9.391139707927684821e-01
1.558525999999443684e+03,9.431851145831083860e-01
1.558526999999443660e+03,9.383252499692326110e-01
1.558527999999443637e+03,9.420526768053955058e-01
1.558528999999443613e+03,9.410990492233624050e-01
1.558529999999443589e+03,9.424527217540583646e-01
1.558530999999443566e+03,9.490534871853898435e-01
1.558531999999443542e+03,9.433261933730884286e-01
1.558532999999443518e+03,9.445587918804901895e-01
1.558533999999443495e+03,9.400559050110851578e-01
1.558534999999443471e+03,9.434621613971301279e-01
1.558535999999443447e+03,9.414839767389172609e-01
1.558536999999443424e+03,9.427158658269567670e-01
1.558537999999443400e+03,9.452070714812126351e-01
1.558538999999443377e+03,9.406243977227173314e-01
1.558539999999443353e+03,9.410471915610317817e-01
1.558540999999443329e+03,9.407077511677857107e-01
1.558541999999443306e+03,9.406445641127063606e-01
1.558542999999443282e+03,9.433744127347124531e-01
1.558543999999443258e+03,9.412395695049672328e-01
1.558544999999443235e+03,9.487013443052644268e-01
1.558545999999443211e+03,9.534401875743727661e-01
1.558546999999443187e+03,9.404657816845516383e-01
1.558547999999443164e+03,9.439275725539909567e-01
1.558548999999443140e+03,9.469175979045436620e-01
1.558549999999443116e+03,9.417165739977728656e-01
1.558550999999443093e+03,9.388160044837073892e-01
1.558551999999443069e+03,9.497602572144908661e-01
1.558552999999443045e+03,9.455661841873217455e-01
1.558553999999443022e+03,9.441103039663619745e-01
1.558554999999442998e+03,9.486516149793978725e-01
1.558555999999442975e+03,9.459444373637493353e-01
1.558556999999442951e+03,9.426857398625115847e-01
1.558557999999442927e+03,9.389849279127071568e-01
1.558558999999442904e+03,9.409320917820109820e-01
1.558559999999442880e+03,9.477386749628246010e-01
1.558560999999442856e+03,9.456616841234092297e-01
1.558561999999442833e+03,9.422006303534572469e-01
1.558562999999442809e+03,9.500275008830171286e-01
1.558563999999442785e+03,9.423463101639807382e-01
1.558564999999442762e+03,9.469392102705951331e-01
1.558565999999442738e+03,9.438832336317429794e-01
1.558566999999442714e+03,9.507488244871961092e-01
1.558567999999442691e+03,9.460431250438331441e-01
1.558568999999442667e+03,9.432295076248894405e-01
1.558569999999442643e+03,9.423435862189838419e-01
1.558570999999442620e+03,9.430112203765830259e-01
1.558571999999442596e+03,9.401850353390158732e-01
1.558572999999442573e+03,9.376337216953678499e-01
1.558573999999442549e+03,9.443493813902944511e-01
1.558574999999442525e+03,9.409942671063534769e-01
1.558575999999442502e+03,9.409975373480244931e-01
1.558576999999442478e+03,9.428007700432813332e-01
1.558577999999442454e+03,9.433789132092258445e-01
1.558578999999442431e+03,9.432134076466817119e-01
1.558579999999442407e+03,9.501509648140610276e-01
1.558580999999442383e+03,9.458611767299833772e-01
1.558581999999442360e+03,9.516567922514457267e-01
1.558582999999442336e+03,9.414834351499835607e-01
1.558583999999442312e+03,9.463881414880614962e-01
1.558584999999442289e+03,9.417334666171897073e-01
1.558585999999442265e+03,9.410364427734914106e-01
1.558586999999442241e+03,9.518769896808925157e-01
1.558587999999442218e+03,9.402360705956335218e-01
1.558588999999442194e+03,9.343955676694258861e-01
1.558589999999442171e+03,9.405045419491983028e-01
1.558590999999442147e+03,9.353168755201411999e-01
1.558591999999442123e+03,9.395586986051431833e-01
1.558592999999442100e+03,9.399431552126579215e-01
1.558593999999442076e+03,9.435327628697244284e-01
1.558594999999442052e+03,9.352070620263992495e-01
1.558595999999442029e+03,9.482030655593051138e-01
1.558596999999442005e+03,9.359299830983849322e-01
1.558597999999441981e+03,9.429358557193379120e-01
1.558598999999441958e+03,9.421640339681681686e-01
1.558599999999441934e+03,9.467758441814526638e-01
1.558600999999441910e+03,9.448944006820799713e-01
1.558601999999441887e+03,9.482494994023947799e-01
1.558602999999441863e+03,9.420699699619063949e-01
1.558603999999441839e+03,9.416705668845584132e-01
1.558604999999441816e+03,9.451944836611588796e-01
1.558605999999441792e+03,9.476738883844390005e-01
1.558606999999441769e+03,9.468711136070708800e-01
1.558607999999441745e+03,9.448718456274342037e-01
1.558608999999441721e+03,9.445289855112399824e-01
1.558609999999441698e+03,9.434669208967376708e-01
1.558610999999441674e+03,9.452655350841915327e-01
1.558611999999441650e+03,9.517792843664508728e-01
1.558612999999441627e+03,9.426829803359200177e-01
1.558613999999441603e+03,9.422090355848453669e-01
1.558614999999441579e+03,9.419164902132072248e-01
1.558615999999441556e+03,9.452519172175886109e-01
1.558616999999441532e+03,9.352211526617738580e-01
1.558617999999441508e+03,9.431815895070935207e-01
1.558618999999441485e+03,9.472581213179347426e-01
1.558619999999441461e+03,9.416443033260575302e-01
1.558620999999441437e+03,9.445097325880389416e-01
1.558621999999441414e+03,9.522139384514362037e-01
1.558622999999441390e+03,9.451166735731498791e-01
1.558623999999441367e+03,9.348470399921627871e-01
1.558624999999441343e+03,9.381780763276690305e-01
1.558625999999441319e+03,9.428272630007707988e-01
1.558626999999441296e+03,9.406296294656184553e-01
1.558627999999441272e+03,9.442721178765972612e-01
1.558628999999441248e+03,9.426939277655941307e-01
1.558629999999441225e+03,9.485501596172581928e-01
1.558630999999441201e+03,9.395341841418147766e-01
1.558631999999441177e+03,9.430831436432742798e-01
1.558632999999441154e+03,9.447958011429167247e-01
1.558633999999441130e+03,9.453049257535390826e-01
1.558634999999441106e+03,9.445412245469515522e-01
1.558635999999441083e+03,9.343225200832266930e-01
1.558636999999441059e+03,9.443143870671454332e-01
1.558637999999441035e+03,9.433918009400287241e-01
1.558638999999441012e+03,9.474648518010955200e-01
1.558639999999440988e+03,9.469138830466725665e-01
1.558640999999440965e+03,9.449989635279011368e-01
1.558641999999440941e+03,9.453018203012166776e-01
1.558642999999440917e+03,9.494722691038670614e-01
1.558643999999440894e+03,9.486774886539369733e-01
1.558644999999440870e+03,9.451911943360228330e-01
1.558645999999440846e+03,9.526850961452978384e-01
1.558646999999440823e+03,9.416041889143512700e-01
1.558647999999440799e+03,9.393887475315462199e-01
1.558648999999440775e+03,9.441007082048501475e-01
1.558649999999440752e+03,9.426623555531233878e-01
1.558650999999440728e+03,9.343097590173202738e-01
1.558651999999440704e+03,9.415751247367404320e-01
1.558652999999440681e+03,9.455725067649994875e-01
1.558653999999440657e+03,9.439795677750127956e-01
1.558654999999440633e+03,9.411193401383152191e-01
1.558655999999440610e+03,9.444079892928078923e-01
1.558656999999440586e+03,9.447444729471170533e-01
1.558657999999440563e+03,9.471259707508620229e-01
1.558658999999440539e+03,9.417131551719332139e-01
1.558659999999440515e+03,9.477880637917562856e-01
1.558660999999440492e+03,9.399435379289667880e-01
1.558661999999440468e+03,9.423060696498558597e-01
1.558662999999440444e+03,9.511290119217151728e-01
1.558663999999440421e+03,9.402509841052651973e-01
1.558664999999440397e+03,9.417248762408391149e-01
1.558665999999440373e+03,9.393609458037495141e-01
1.558666999999440350e+03,9.410777632903939427e-01
1.558667999999440326e+03,9.449537144397223143e-01
1.558668999999440302e+03,9.472398581531028539e-01
1.558669999999440279e+03,9.443525577956508599e-01
1.558670999999440255e+03,9.431417664384269539e-01
1.558671999999440231e+03,9.394828399377279649e-01
1.558672999999440208e+03,9.415588174334236227e-01
1.558673999999440184e+03,9.382965939399934285e-01
1.558674999999440161e+03,9.474403676076667002e-01
1.558675999999440137e+03,9.477318079522435434e-01
1.558676999999440113e+03,9.443591048698845025e-01
1.558677999999440090e+03,9.463000733560967825e-01
1.558678999999440066e+03,9.480525678948547030e-01
1.558679999999440042e+03,9.449658353444363446e-01
1.558680999999440019e+03,9.501487987170300631e-01
1.558681999999439995e+03,9.404925353623473372e-01
1.558682999999439971e+03,9.432063693640601043e-01
1.558683999999439948e+03,9.427434196795083654e-01
1.558684999999439924e+03,9.472166727335512570e-01
1.558685999999439900e+03,9.389044809599718100e-01
1.558686999999439877e+03,9.504462645235026708e-01
1.558687999999439853e+03,9.469147773165433879e-01
1.558688999999439829e+03,9.516821652501343820e-01
1.558689999999439806e+03,9.445320039206401841e-01
1.558690999999439782e+03,9.425063068260214338e-01
1.558691999999439759e+03,9.473492974458879168e-01
1.558692999999439735e+03,9.488564162643551292e-01
1.558693999999439711e+03,9.418897492414946004e-01
1.558694999999439688e+03,9.367703169924269657e-01
1.558695999999439664e+03,9.374689056271382492e-01
1.558696999999439640e+03,9.458327648065126825e-01
1.558697999999439617e+03,9.509612342833672072e-01
1.558698999999439593e+03,9.396103674006369699e-01
1.558699999999439569e+03,9.437374957130951758e-01
1.558700999999439546e+03,9.434463955702526716e-01
1.558701999999439522e+03,9.525355483972222093e-01
1.558702999999439498e+03,9.539014231296991664e-01
1.558703999999439475e+03,9.465776644833184816e-01
1.558704999999439451e+03,9.484850624184584245e-01
1.558705999999439427e+03,9.483870577403108459e-01
1.558706999999439404e+03,9.397981698724094946e-01
1.558707999999439380e+03,9.477267361601924289e-01
1.558708999999439357e+03,9.408673997042965587e-01
1.558709999999439333e+03,9.442728572921569308e-01
1.558710999999439309e+03,9.495311173184554088e-01
1.558711999999439286e+03,9.453090644668844522e-01
1.558712999999439262e+03,9.494084724328955005e-01
1.558713999999439238e+03,9.502086894050627564e-01
1.558714999999439215e+03,9.379970432717051887e-01
1.558715999999439191e+03,9.363271236488809324e-01
1.558716999999439167e+03,9.496994129825919728e-01
1.558717999999439144e+03,9.498737953055021999e-01
1.558718999999439120e+03,9.461036603367530828e-01
1.558719999999439096e+03,9.466592553527635179e-01
1.558720999999439073e+03,9.486756848424328092e-01
1.558721999999439049e+03,9.486142257962588697e-01
1.558722999999439025e+03,9.439129436409521290e-01
1.558723999999439002e+03,9.489661632369303934e-01
1.558724999999438978e+03,9.437699457153290172e-01
1.558725999999438955e+03,9.461431119950409752e-01
1.558726999999438931e+03,9.459820599538257824e-01
1.558727999999438907e+03,9.417572695174318831e-01
1.558728999999438884e+03,9.422361257714567673e-01
1.558729999999438860e+03,9.541575526360962511e-01
1.558730999999438836e+03,9.416666095229749844e-01
1.558731999999438813e+03,9.467270181823402853e-01
1.558732999999438789e+03,9.475793995639020251e-01
1.558733999999438765e+03,9.450563525800304010e-01
1.558734999999438742e+03,9.479721855026796984e-01
1.558735999999438718e+03,9.466151599546815953e-01
1.558736999999438694e+03,9.418312149243355247e-01
1.558737999999438671e+03,9.474724776011866911e-01
1.558738999999438647e+03,9.431593631070652739e-01
1.558739999999438623e+03,9.523138389545522386e-01
1.558740999999438600e+03,9.470806297871962043e-01
1.558741999999438576e+03,9.425764740492378335e-01
1.558742999999438553e+03,9.467591988469593600e-01
1.558743999999438529e+03,9.417035683396535184e-01
1.558744999999438505e+03,9.464470408501484133e-01
1.558745999999438482e+03,9.445260647613656912e-01
1.558746999999438458e+03,9.421342955755191984e-01
1.558747999999438434e+03,9.420969319234455686e-01
1.558748999999438411e+03,9.552073446944281399e-01
1.558749999999438387e+03,9.458460798406976844e-01
1.558750999999438363e+03,9.437664499836789789e-01
1.558751999999438340e+03,9.430866210319885923e-01
1.558752999999438316e+03,9.474038414760543869e-01
1.558753999999438292e+03,9.429780673887265818e-01
1.558754999999438269e+03,9.411664469351554985e-01
1.558755999999438245e+03,9.454281212884945163e-01
1.558756999999438221e+03,9.454107553747800319e-01
1.558757999999438198e+03,9.439153374399558150e-01
1.558758999999438174e+03,9.420311466070993012e-01
1.558759999999438151e+03,9.440452604284856886e-01
1.558760999999438127e+03,9.437434212004579548e-01
1.558761999999438103e+03,9.432013304843255286e-01
1.558762999999438080e+03,9.467535966776157164e-01
1.558763999999438056e+03,9.545653102261830725e-01
1.558764999999438032e+03,9.510002535218453623e-01
1.558765999999438009e+03,9.534536579048152882e-01
1.558766999999437985e+03,9.434279946040242670e-01
1.558767999999437961e+03,9.524102852122642293e-01
1.558768999999437938e+03,9.466334005441889854e-01
1.558769999999437914e+03,9.496825088404396986e-01
1.558770999999437890e+03,9.475806208635261241e-01
1.558771999999437867e+03,9.443894788716075128e-01
1.558772999999437843e+03,9.486532734477536311e-01
1.558773999999437819e+03,9.477277329408836382e-01
1.558774999999437796e+03,9.387279849824781142e-01
1.558775999999437772e+03,9.453169467944848581e-01
1.558776999999437749e+03,9.493157656736020966e-01
1.558777999999437725e+03,9.469485330424241010e-01
1.558778999999437701e+03,9.477294205744790645e-01
1.558779999999437678e+03,9.428585239057064582e-01
1.558780999999437654e+03,9.469017365711505096e-01
1.558781999999437630e+03,9.455041910239561087e-01
1.558782999999437607e+03,9.450884082299412237e-01
1.558783999999437583e+03,9.431978475168110165e-01
1.558784999999437559e+03,9.495869670536649654e-01
1.558785999999437536e+03,9.473220287024669561e-01
1.558786999999437512e+03,9.469309745214528062e-01
1.558787999999437488e+03,9.541685434213557082e-01
1.558788999999437465e+03,9.478732150827875458e-01
1.558789999999437441e+03,9.507926110568132305e-01
1.558790999999437418e+03,9.470949537707670229e-01
1.558791999999437394e+03,9.446031581000955413e-01
1.558792999999437370e+03,9.417918461791051632e-01
1.558793999999437347e+03,9.470065307977264535e-01
1.558794999999437323e+03,9.353995791450741004e-01
1.558795999999437299e+03,9.471559647873503129e-01
1.558796999999437276e+03,9.473402414029872265e-01
1.558797999999437252e+03,9.452209210038028386e-01
1.558798999999437228e+03,9.457342615012666043e-01
1.558799999999437205e+03,9.411115766087436718e-01
1.558800999999437181e+03,9.516711889961585458e-01
1.558801999999437157e+03,9.447922826098740234e-01
1.558802999999437134e+03,9.422654194353423662e-01
1.558803999999437110e+03,9.483449307214140145e-01
1.558804999999437086e+03,9.466217989687282230e-01
1.558805999999437063e+03,9.447579154987969519e-01
1.558806999999437039e+03,9.443475932810899698e-01
1.558807999999437016e+03,9.461936360701863613e-01
1.558808999999436992e+03,9.516119107976198643e-01
1.558809999999436968e+03,9.481192805928500000e-01
1.558810999999436945e+03,9.461159018101300555e-01
1.558811999999436921e+03,9.496757023468732628e-01
1.558812999999436897e+03,9.463885182356505110e-01
1.558813999999436874e+03,9.478970155017063526e-01
1.558814999999436850e+03,9.469077249383838213e-01
1.558815999999436826e+03,9.486747351641835468e-01
1.558816999999436803e+03,9.445514281313934779e-01
1.558817999999436779e+03,9.417830165492572236e-01
1.558818999999436755e+03,9.499801556044467077e-01
1.558819999999436732e+03,9.523848430821214572e-01
1.558820999999436708e+03,9.420099640775317917e-01
1.558821999999436684e+03,9.471070054893028223e-01
1.558822999999436661e+03,9.446067001789244522e-01
1.558823999999436637e+03,9.499480295956916898e-01
1.558824999999436614e+03,9.474134233915224579e-01
